,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
3754,BYU,2025-07-22,2027-07-17,725,Tuesday,31105,EUR,45809,500002,16288,0.09161763352946588,0.35556331725206836,0.032575869696521216,30-55,F,kkennedy,sandra52@example.net,Grace Hamilton,F,89
3755,AKX,2023-12-13,2025-03-17,460,Wednesday,807785,GBP,12461,499997,746552,0.024922149532897196,59.91108257764225,1.493112958677752,40-45,M,eward,brandonpetty@example.com,Sharon Mccann,F,19
3756,AKX,2024-07-16,2026-03-28,620,Tuesday,101609,USD,91144,500000,97993,0.182288,1.0751448257702099,0.195986,25-40,B,eward,brandonpetty@example.com,Sharon Mccann,F,19
3757,BYU,2025-07-26,2025-10-30,96,Saturday,846836,USD,35330,500001,762592,0.07065985868028264,21.584828757429946,1.5251809496381008,30-55,M,eward,brandonpetty@example.com,Sharon Mccann,F,19
3758,AKX,2024-02-14,2024-09-04,203,Wednesday,111211,USD,9192,500000,96603,0.018384,10.509464751958225,0.193206,20-30,M,eward,brandonpetty@example.com,Sharon Mccann,F,19
3759,BYU,2025-01-06,2026-11-10,673,Monday,415603,GBP,63784,500005,259394,0.12756672433275668,4.0667565533676155,0.5187828121718783,20-35,M,eward,brandonpetty@example.com,Sharon Mccann,F,19
3760,BYU,2023-10-20,2024-04-01,164,Friday,450644,USD,33385,500001,103146,0.06676986646026709,3.0895911337426987,0.20629158741682516,20-40,M,eward,brandonpetty@example.com,Sharon Mccann,F,19
3761,AKX,2024-04-21,2025-01-13,267,Sunday,678666,USD,28262,499996,140565,0.05652445219561757,4.9736395159578235,0.28113224905799244,40-60,M,douglas82,stephenhoward@example.org,Beth Webster,F,51
3762,AKX,2025-04-28,2025-05-11,13,Monday,865040,GBP,73740,499997,838418,0.1474808848853093,11.369921345267155,1.6768460610763665,20-35,B,douglas82,stephenhoward@example.org,Beth Webster,F,51
3763,GRZ,2024-11-22,2025-03-05,103,Friday,684087,USD,54448,499999,357695,0.10889621779243558,6.569479136056421,0.7153914307828616,20-40,B,douglas82,stephenhoward@example.org,Beth Webster,F,51
3764,GRZ,2023-11-20,2024-04-09,141,Monday,459924,EUR,28565,500000,408191,0.05713,14.289900227551199,0.816382,20-30,F,douglas82,stephenhoward@example.org,Beth Webster,F,51
3765,KTR,2024-11-14,2025-02-19,97,Thursday,723388,EUR,56271,499999,185938,0.11254222508445016,3.3043308276021395,0.3718767437534875,40-60,F,david21,debrakelly@example.com,Elizabeth Robinson,F,56
3766,GRZ,2025-08-02,2027-07-08,705,Saturday,888954,EUR,41667,499997,12964,0.08333450000700005,0.31113351093191255,0.025928155568933412,30-35,M,david21,debrakelly@example.com,Elizabeth Robinson,F,56
3767,AKX,2023-11-04,2025-03-05,487,Saturday,470864,EUR,66689,499995,260426,0.13337933379333794,3.9050817975978047,0.5208572085720857,20-25,M,david21,debrakelly@example.com,Elizabeth Robinson,F,56
3768,GRZ,2025-08-20,2026-12-10,477,Wednesday,972970,GBP,21048,499998,94550,0.04209616838467354,4.492113264918282,0.18910075640302562,20-45,B,david21,debrakelly@example.com,Elizabeth Robinson,F,56
3769,KTR,2024-10-24,2024-12-10,47,Thursday,509053,EUR,21965,499998,67416,0.04393017572070288,3.0692465285681765,0.13483253933015732,35-50,B,tberry,marcstokes@example.org,Bryan Thompson,M,41
3770,BYU,2025-09-30,2026-01-23,115,Tuesday,428823,GBP,51591,500000,234778,0.103182,4.550754976643213,0.469556,25-30,M,tberry,marcstokes@example.org,Bryan Thompson,M,41
3771,AKX,2025-02-11,2026-11-22,649,Tuesday,65824,EUR,41577,499998,65580,0.08315433261733048,1.577314380546937,0.13116052464209857,25-35,F,tberry,marcstokes@example.org,Bryan Thompson,M,41
3772,BYU,2024-11-25,2026-09-09,653,Monday,353278,GBP,59377,500000,3604,0.118754,0.06069690284116745,0.007208,35-40,F,tberry,marcstokes@example.org,Bryan Thompson,M,41
3773,AKX,2024-12-18,2026-02-01,410,Wednesday,464251,GBP,8834,499999,255763,0.017668035336070673,28.952116821371973,0.5115270230540461,30-50,F,tberry,marcstokes@example.org,Bryan Thompson,M,41
3774,GRZ,2024-11-18,2026-10-03,684,Monday,664377,USD,23929,500004,410420,0.047857617139062884,17.15157340465544,0.8208334333325333,25-35,F,tberry,marcstokes@example.org,Bryan Thompson,M,41
3775,AKX,2025-02-11,2025-09-02,203,Tuesday,971363,EUR,18310,499997,828304,0.03662021972131833,45.23779355543419,1.6566179397076382,40-55,B,tberry,marcstokes@example.org,Bryan Thompson,M,41
3776,KTR,2023-10-16,2024-11-11,392,Monday,192608,GBP,14624,500002,83060,0.029247883008467965,5.679704595185996,0.1661193355226579,20-45,F,tberry,marcstokes@example.org,Bryan Thompson,M,41
3777,BYU,2025-06-03,2027-03-26,661,Tuesday,650868,GBP,25280,499999,481197,0.05056010112020224,19.0346914556962,0.9623959247918495,25-40,M,jonesgarrett,pateljessica@example.org,Ashley Carlson,F,18
3778,AKX,2025-06-21,2025-10-20,121,Saturday,100029,USD,28854,499999,43610,0.05770811541623083,1.5114022319262495,0.08722017444034888,20-35,F,jonesgarrett,pateljessica@example.org,Ashley Carlson,F,18
3779,AKX,2024-01-08,2024-02-23,46,Monday,40572,EUR,41851,500000,8789,0.083702,0.21000692934457957,0.017578,40-55,B,jonesgarrett,pateljessica@example.org,Ashley Carlson,F,18
3780,GRZ,2024-12-09,2025-07-12,215,Monday,125599,GBP,47580,500002,6906,0.09515961936152255,0.1451450189155107,0.013811944752220992,45-50,F,jonesgarrett,pateljessica@example.org,Ashley Carlson,F,18
3781,BYU,2024-12-04,2024-12-31,27,Wednesday,138481,GBP,28471,500002,6994,0.05694177223291107,0.245653471953918,0.013987944048223807,40-45,F,jonesgarrett,pateljessica@example.org,Ashley Carlson,F,18
3782,AKX,2025-09-19,2026-04-17,210,Friday,369464,GBP,64549,499997,310737,0.12909877459264757,4.813970781886629,0.6214777288663732,40-50,M,jonesgarrett,pateljessica@example.org,Ashley Carlson,F,18
3783,GRZ,2024-11-03,2025-07-24,263,Sunday,547433,USD,18936,499998,225148,0.037872151488605954,11.889945078158005,0.45029780119120477,20-45,F,jonesgarrett,pateljessica@example.org,Ashley Carlson,F,18
3784,GRZ,2023-12-21,2024-06-27,189,Thursday,813331,GBP,59097,500000,336327,0.118194,5.691101071120362,0.672654,30-45,F,john52,mowens@example.org,Derek Palmer,M,61
3785,GRZ,2024-03-27,2025-12-03,616,Wednesday,701619,EUR,31820,499999,581192,0.06364012728025456,18.264990571967317,1.1623863247726496,20-35,B,john52,mowens@example.org,Derek Palmer,M,61
3786,BYU,2024-12-13,2026-02-28,442,Friday,335268,EUR,19344,500002,282459,0.038687845248619006,14.60189205955335,0.5649157403370386,35-45,M,john52,mowens@example.org,Derek Palmer,M,61
3787,AKX,2025-04-28,2027-03-22,693,Monday,717107,USD,45116,499999,624131,0.09023218046436093,13.833917013919674,1.248264496528993,25-30,M,john52,mowens@example.org,Derek Palmer,M,61
3788,KTR,2023-11-30,2025-11-03,704,Thursday,917407,USD,59943,500000,655066,0.119886,10.928148407653937,1.310132,20-45,M,taylorgraves,ypearson@example.org,Monique Ryan,F,86
3789,KTR,2025-06-30,2026-08-17,413,Monday,322637,USD,12702,499999,252884,0.025404050808101618,19.90899071012439,0.5057690115380231,30-55,F,taylorgraves,ypearson@example.org,Monique Ryan,F,86
3790,KTR,2024-06-18,2024-11-26,161,Tuesday,898394,EUR,26270,499998,673527,0.05254021016084064,25.638637228778073,1.347059388237553,30-40,M,taylorgraves,ypearson@example.org,Monique Ryan,F,86
3791,KTR,2024-04-22,2026-02-17,666,Monday,485182,EUR,56447,500000,308579,0.112894,5.466703279182242,0.617158,30-50,B,meyerschad,veronicaramirez@example.com,Christine Lewis,F,37
3792,AKX,2025-06-09,2026-08-10,427,Monday,773307,GBP,17568,499999,607998,0.035136070272140545,34.6082650273224,1.215998431996864,40-60,B,meyerschad,veronicaramirez@example.com,Christine Lewis,F,37
3793,KTR,2024-06-15,2025-10-25,497,Saturday,301927,EUR,86043,499998,176123,0.1720866883467534,2.046918401264484,0.35224740898963597,20-40,B,meyerschad,veronicaramirez@example.com,Christine Lewis,F,37
3794,BYU,2025-01-09,2026-03-07,422,Thursday,48986,GBP,76909,500000,46512,0.153818,0.6047666723010311,0.093024,30-45,B,meyerschad,veronicaramirez@example.com,Christine Lewis,F,37
3795,GRZ,2025-02-12,2025-04-23,70,Wednesday,282593,USD,20456,500002,252184,0.040911836352654586,12.328118889323425,0.5043659825360699,40-55,B,meyerschad,veronicaramirez@example.com,Christine Lewis,F,37
3796,BYU,2024-01-26,2024-06-11,137,Friday,764225,EUR,16796,500000,154326,0.033592,9.18825910931174,0.308652,30-55,M,meyerschad,veronicaramirez@example.com,Christine Lewis,F,37
3797,BYU,2024-03-16,2025-09-22,555,Saturday,336019,EUR,34078,499998,67557,0.0681562726250905,1.9824226773871707,0.13511454045816182,20-35,M,meyerschad,veronicaramirez@example.com,Christine Lewis,F,37
3798,GRZ,2025-06-18,2027-01-12,573,Wednesday,701832,GBP,36935,500001,698243,0.07386985226029548,18.904643292270205,1.396483207033586,25-50,M,meyerschad,veronicaramirez@example.com,Christine Lewis,F,37
3799,AKX,2024-04-09,2024-12-19,254,Tuesday,630214,EUR,30355,500000,19800,0.06071,0.6522813375061769,0.0396,35-45,F,shirley91,eramirez@example.com,Chad Nichols,M,74
3800,AKX,2025-03-02,2026-04-05,399,Sunday,367998,USD,26793,500000,256606,0.053586,9.577352293509499,0.513212,35-45,M,shirley91,eramirez@example.com,Chad Nichols,M,74
3801,AKX,2025-09-15,2025-10-30,45,Monday,67759,USD,16417,499998,48012,0.032834131336525345,2.9245294511786564,0.09602438409753639,45-60,M,shirley91,eramirez@example.com,Chad Nichols,M,74
3802,KTR,2025-01-11,2025-07-21,191,Saturday,518351,USD,10162,500004,182438,0.020323837409300726,17.952962015351307,0.3648730810153519,20-45,B,jasminewillis,williamsonjoseph@example.net,Suzanne Smith,F,70
3803,KTR,2025-08-04,2026-02-21,201,Monday,618680,GBP,37553,499998,409540,0.0751063004252017,10.905653343274839,0.8190832763331053,25-30,B,jasminewillis,williamsonjoseph@example.net,Suzanne Smith,F,70
3804,GRZ,2024-05-21,2024-07-03,43,Tuesday,718282,GBP,11301,500001,619051,0.02260195479609041,54.778426687903725,1.2380995238009525,20-30,B,jasminewillis,williamsonjoseph@example.net,Suzanne Smith,F,70
3805,AKX,2025-02-14,2026-02-28,379,Friday,191286,EUR,19100,499996,10704,0.03820030560244482,0.5604188481675393,0.021408171265370122,20-35,M,jasminewillis,williamsonjoseph@example.net,Suzanne Smith,F,70
3806,KTR,2023-11-22,2024-07-13,234,Wednesday,111248,USD,77683,500002,108390,0.15536537853848584,1.395285969903325,0.21677913288346848,25-30,M,jasminewillis,williamsonjoseph@example.net,Suzanne Smith,F,70
3807,AKX,2025-08-08,2026-09-12,400,Friday,332040,EUR,23387,500001,237585,0.0467739064521871,10.158848933167999,0.47516904966190066,40-60,B,jasminewillis,williamsonjoseph@example.net,Suzanne Smith,F,70
3808,BYU,2024-10-31,2025-04-20,171,Thursday,520637,GBP,52233,499999,40769,0.10446620893241787,0.7805218922903145,0.08153816307632615,45-55,B,mark23,emmasmith@example.org,James Garcia,M,77
3809,AKX,2024-12-20,2025-08-11,234,Friday,630358,EUR,69596,499998,546171,0.13919255677022707,7.847735502040347,1.0923463693854776,30-45,F,mark23,emmasmith@example.org,James Garcia,M,77
3810,AKX,2023-10-24,2024-12-08,411,Tuesday,531124,USD,41143,500002,373159,0.08228567085731657,9.069805313175996,0.746315014739941,20-35,B,mark23,emmasmith@example.org,James Garcia,M,77
3811,AKX,2025-06-26,2026-10-17,478,Thursday,347122,GBP,32115,499997,182009,0.0642303853823123,5.667413981005761,0.3640201841211047,25-50,B,mark23,emmasmith@example.org,James Garcia,M,77
3812,GRZ,2024-10-25,2025-08-11,290,Friday,404408,USD,72472,499998,52417,0.14494457977831912,0.7232724362512418,0.10483441933767736,35-60,M,mark23,emmasmith@example.org,James Garcia,M,77
3813,KTR,2024-01-31,2025-08-24,571,Wednesday,58788,EUR,48073,499997,12672,0.09614657687946128,0.2635991096873505,0.02534415206491239,25-30,M,lwright,christopher33@example.net,Jose Jensen,M,36
3814,AKX,2024-08-25,2025-08-27,367,Sunday,404937,EUR,18821,500003,272746,0.0376417741493551,14.491578555868445,0.5454887270676376,20-40,M,lwright,christopher33@example.net,Jose Jensen,M,36
3815,BYU,2025-05-10,2026-12-11,580,Saturday,8349,USD,53588,500003,1690,0.10717535694785832,0.03153691124878704,0.0033799797201216793,25-50,F,lwright,christopher33@example.net,Jose Jensen,M,36
3816,AKX,2025-09-01,2027-06-24,661,Monday,333431,USD,48765,499997,295872,0.0975305851835111,6.067302368501999,0.5917475504853029,30-50,F,lwright,christopher33@example.net,Jose Jensen,M,36
3817,BYU,2024-10-26,2026-06-28,610,Saturday,595971,EUR,37144,499995,452209,0.07428874288742887,12.174483092827913,0.9044270442704427,35-45,M,lwright,christopher33@example.net,Jose Jensen,M,36
3818,KTR,2024-11-17,2026-09-16,668,Sunday,575944,USD,19875,499998,82452,0.039750159000636005,4.148528301886793,0.16490465961863848,45-55,F,janet37,nwilcox@example.com,Michelle Gillespie,F,24
3819,AKX,2024-02-02,2025-03-13,405,Friday,469410,GBP,42504,499998,184073,0.08500834003336014,4.330721814417466,0.36814747258989033,35-45,F,janet37,nwilcox@example.com,Michelle Gillespie,F,24
3820,GRZ,2024-08-18,2025-08-31,378,Sunday,28794,USD,21074,499999,23960,0.04214808429616859,1.1369459998101927,0.04792009584019168,25-40,M,nguyenalicia,lmacias@example.org,Mrs. Stephanie Richardson DDS,F,88
3821,BYU,2024-09-21,2024-09-22,1,Saturday,466388,USD,59838,500001,68734,0.11967576064847871,1.1486680704569003,0.13746772506454988,45-60,B,nguyenalicia,lmacias@example.org,Mrs. Stephanie Richardson DDS,F,88
3822,KTR,2023-12-10,2025-02-28,446,Sunday,780148,GBP,28316,500000,776513,0.056632,27.42311767198757,1.553026,25-45,M,nguyenalicia,lmacias@example.org,Mrs. Stephanie Richardson DDS,F,88
3823,AKX,2023-11-02,2024-07-26,267,Thursday,117307,USD,51802,500003,98842,0.10360337837972972,1.9080730473726883,0.1976828139031166,25-35,M,nguyenalicia,lmacias@example.org,Mrs. Stephanie Richardson DDS,F,88
3824,GRZ,2025-01-03,2025-02-27,55,Friday,106877,USD,50582,500001,44000,0.10116379767240466,0.8698746589695939,0.087999824000352,35-60,M,medinatimothy,zlozano@example.net,Kimberly Howard,F,34
3825,KTR,2024-07-11,2026-02-03,572,Thursday,133957,GBP,9737,499999,112619,0.019474038948077897,11.566088117489986,0.22523845047690094,35-55,M,medinatimothy,zlozano@example.net,Kimberly Howard,F,34
3826,BYU,2024-11-13,2025-04-02,140,Wednesday,859203,USD,48808,499999,245163,0.09761619523239047,5.023008523192919,0.4903269806539613,35-50,B,medinatimothy,zlozano@example.net,Kimberly Howard,F,34
3827,GRZ,2023-11-27,2024-07-26,242,Monday,401687,EUR,46663,499999,390664,0.0933261866523733,8.37202923086814,0.7813295626591253,40-55,B,christorres,patrick93@example.com,Cynthia Ellison,F,50
3828,BYU,2024-10-30,2024-12-18,49,Wednesday,25710,EUR,80357,500000,3770,0.160714,0.04691563896113593,0.00754,20-30,M,christorres,patrick93@example.com,Cynthia Ellison,F,50
3829,BYU,2024-09-11,2025-06-04,266,Wednesday,905927,EUR,55099,499999,147242,0.1101982203964408,2.672317101943774,0.29448458896917795,25-40,M,christorres,patrick93@example.com,Cynthia Ellison,F,50
3830,KTR,2025-10-07,2026-07-03,269,Tuesday,780621,USD,14109,500003,765371,0.028217830693015842,54.24700545750939,1.5307328156031064,35-55,F,christorres,patrick93@example.com,Cynthia Ellison,F,50
3831,AKX,2024-08-07,2025-03-19,224,Wednesday,229431,GBP,16999,499999,41620,0.03399806799613599,2.4483793164303784,0.08324016648033296,35-60,B,christorres,patrick93@example.com,Cynthia Ellison,F,50
3832,BYU,2025-08-03,2027-03-02,576,Sunday,573924,EUR,2255,500000,26821,0.00451,11.894013303769402,0.053642,20-35,M,melissavillanueva,uferrell@example.org,Christopher Huffman,M,84
3833,GRZ,2025-05-21,2025-12-01,194,Wednesday,248736,USD,75063,500001,56062,0.15012569974860052,0.7468659659219589,0.1121237757524485,35-60,B,melissavillanueva,uferrell@example.org,Christopher Huffman,M,84
3834,KTR,2025-04-11,2025-09-21,163,Friday,57303,EUR,48819,500002,38652,0.09763760944956221,0.7917409205432311,0.07730369078523686,40-65,F,melissavillanueva,uferrell@example.org,Christopher Huffman,M,84
3835,KTR,2024-08-31,2026-03-24,570,Saturday,516222,USD,72409,500001,90453,0.14481771036457927,1.2491955419906364,0.18090563818872363,30-45,M,michael21,christinaallen@example.net,Kendra Franklin,F,25
3836,GRZ,2025-03-12,2025-04-18,37,Wednesday,840473,EUR,20966,499998,761023,0.041932167728670915,36.29795859963751,1.5220520882083528,35-55,M,michael21,christinaallen@example.net,Kendra Franklin,F,25
3837,KTR,2024-08-11,2025-07-24,347,Sunday,968220,GBP,19538,499999,56027,0.0390760781521563,2.8675913604258367,0.11205422410844822,20-25,F,michael21,christinaallen@example.net,Kendra Franklin,F,25
3838,BYU,2024-07-12,2025-12-29,535,Friday,683225,USD,42506,499998,358535,0.0850123400493602,8.43492683385875,0.7170728682914732,30-45,M,michael21,christinaallen@example.net,Kendra Franklin,F,25
3839,AKX,2025-08-08,2026-12-02,481,Friday,578515,EUR,21208,499998,265117,0.042416169664678656,12.500801584307808,0.5302361209444838,45-50,F,alexjones,hillrobin@example.com,Erica Alexander,F,85
3840,AKX,2025-03-27,2026-11-08,591,Thursday,236157,GBP,29746,499998,111947,0.059492237968951873,3.7634303771935724,0.2238948955795823,20-40,B,alexjones,hillrobin@example.com,Erica Alexander,F,85
3841,AKX,2025-01-24,2025-08-30,218,Friday,803972,USD,16522,499998,212274,0.033044132176528705,12.847960295363757,0.4245496981987928,25-35,M,alexjones,hillrobin@example.com,Erica Alexander,F,85
3842,AKX,2023-11-25,2025-06-09,562,Saturday,846743,GBP,26586,500000,162885,0.053172,6.1267208305122995,0.32577,40-65,M,dholland,thompsonjay@example.com,Jenna Smith,F,89
3843,BYU,2025-08-27,2027-01-11,502,Wednesday,916395,USD,35410,500000,35582,0.07082,1.0048573849195142,0.071164,20-30,F,dholland,thompsonjay@example.com,Jenna Smith,F,89
3844,KTR,2024-02-09,2024-06-21,133,Friday,457179,GBP,38726,499999,183102,0.0774521549043098,4.728141300418324,0.36620473240946483,25-50,F,dholland,thompsonjay@example.com,Jenna Smith,F,89
3845,GRZ,2025-06-29,2027-02-09,590,Sunday,270577,USD,48869,500000,31354,0.097738,0.6415928298103092,0.062708,35-55,B,scoleman,wrightmelissa@example.org,Nicole Ramos,F,40
3846,BYU,2023-11-05,2024-09-20,320,Sunday,139875,GBP,38194,499999,72336,0.07638815277630555,1.8939100382258993,0.14467228934457868,20-40,B,scoleman,wrightmelissa@example.org,Nicole Ramos,F,40
3847,AKX,2025-05-05,2025-09-10,128,Monday,582334,EUR,44565,500002,440515,0.08912964348142607,9.88477504768316,0.8810264758940964,45-55,M,scoleman,wrightmelissa@example.org,Nicole Ramos,F,40
3848,BYU,2024-05-08,2025-01-26,263,Wednesday,693494,GBP,72098,500000,352758,0.144196,4.89275708064024,0.705516,35-60,M,scoleman,wrightmelissa@example.org,Nicole Ramos,F,40
3849,AKX,2025-03-25,2025-09-05,164,Tuesday,454783,EUR,18083,500002,226192,0.03616585533657865,12.508543936293757,0.4523821904712381,25-35,F,valerie55,laura18@example.org,Becky Thomas,F,63
3850,AKX,2025-09-24,2027-05-10,593,Wednesday,494815,EUR,53859,500000,234452,0.107718,4.353070053287287,0.468904,20-40,F,valerie55,laura18@example.org,Becky Thomas,F,63
3851,AKX,2025-07-21,2026-07-03,347,Monday,880422,GBP,26180,500003,72608,0.05235968584188495,2.773414820473644,0.14521512870922773,30-35,F,valerie55,laura18@example.org,Becky Thomas,F,63
3852,BYU,2024-02-12,2024-03-08,25,Monday,168956,EUR,7086,499999,110202,0.014172028344056687,15.55207451312447,0.2204044408088816,40-65,B,valerie55,laura18@example.org,Becky Thomas,F,63
3853,KTR,2025-04-28,2025-06-28,61,Monday,189625,USD,33558,499995,183430,0.06711667116671166,5.4660587639311045,0.36686366863668635,25-40,M,smiller,andersonkyle@example.net,Christina Steele,F,21
3854,BYU,2025-05-31,2027-04-24,693,Saturday,65645,USD,62449,500001,40088,0.12489775020449959,0.6419318163621515,0.0801758396483207,30-40,B,smiller,andersonkyle@example.net,Christina Steele,F,21
3855,BYU,2025-02-12,2026-04-20,432,Wednesday,914453,GBP,19117,499997,568532,0.038234229405376435,29.739603494272114,1.1370708224249346,40-60,B,smiller,andersonkyle@example.net,Christina Steele,F,21
3856,KTR,2024-06-24,2025-09-27,460,Monday,102522,USD,37865,499999,61315,0.07573015146030292,1.6193054271754919,0.12263024526049052,45-65,M,smiller,andersonkyle@example.net,Christina Steele,F,21
3857,KTR,2024-01-10,2024-02-03,24,Wednesday,593490,GBP,33527,500001,258572,0.06705386589226822,7.712351239299669,0.5171429657140686,35-55,M,smiller,andersonkyle@example.net,Christina Steele,F,21
3858,GRZ,2025-03-04,2026-09-13,558,Tuesday,162993,USD,34850,500000,80501,0.0697,2.3099282639885224,0.161002,25-40,F,evelyn37,hayley18@example.net,Linda Turner,F,18
3859,GRZ,2025-08-29,2026-12-01,459,Friday,925948,USD,40653,499999,554669,0.08130616261232522,13.64398691363491,1.1093402186804373,30-55,M,evelyn37,hayley18@example.net,Linda Turner,F,18
3860,AKX,2025-05-09,2027-02-21,653,Friday,977383,USD,29013,500000,310111,0.058026,10.688691276324406,0.620222,30-50,B,evelyn37,hayley18@example.net,Linda Turner,F,18
3861,BYU,2024-12-21,2026-02-06,412,Saturday,535669,GBP,15816,499994,94951,0.03163237958855506,6.003477491148204,0.18990427885134623,30-40,F,evelyn37,hayley18@example.net,Linda Turner,F,18
3862,AKX,2024-12-12,2024-12-24,12,Thursday,729598,EUR,27199,500000,484906,0.054398,17.828081914776277,0.969812,35-50,F,evelyn37,hayley18@example.net,Linda Turner,F,18
3863,KTR,2024-06-23,2025-12-10,535,Sunday,724775,EUR,71576,499999,618553,0.1431522863045726,8.641905107857383,1.2371084742169485,40-65,M,evelyn37,hayley18@example.net,Linda Turner,F,18
3864,BYU,2024-01-28,2025-10-09,620,Sunday,417297,EUR,42649,500002,260557,0.08529765880936477,6.109334333747567,0.5211119155523378,30-50,B,evelyn37,hayley18@example.net,Linda Turner,F,18
3865,AKX,2025-06-09,2026-06-10,366,Monday,206858,EUR,54655,500003,138243,0.10930934414393513,2.5293751715305097,0.2764843410939534,20-45,B,evelyn37,hayley18@example.net,Linda Turner,F,18
3866,BYU,2025-04-03,2025-05-03,30,Thursday,209249,EUR,59326,499999,1802,0.1186522373044746,0.030374540673566396,0.0036040072080144162,35-60,B,fsmith,kellyheather@example.net,Julie Gray,F,33
3867,GRZ,2024-10-19,2026-07-08,627,Saturday,921069,USD,38873,499997,336131,0.07774646647879888,8.646901448306021,0.6722660335962016,35-40,B,fsmith,kellyheather@example.net,Julie Gray,F,33
3868,AKX,2024-09-16,2025-05-02,228,Monday,42893,USD,54563,500003,32649,0.10912534524792851,0.5983725235049392,0.06529760821435071,20-25,M,fsmith,kellyheather@example.net,Julie Gray,F,33
3869,BYU,2024-10-05,2024-10-18,13,Saturday,145143,GBP,44620,499995,41400,0.08924089240892409,0.9278350515463918,0.08280082800828008,25-50,F,fsmith,kellyheather@example.net,Julie Gray,F,33
3870,AKX,2025-07-07,2027-07-05,728,Monday,726680,USD,64510,500000,653228,0.12902,10.125995969617113,1.306456,25-50,M,fsmith,kellyheather@example.net,Julie Gray,F,33
3871,AKX,2023-10-31,2024-12-10,406,Tuesday,464876,GBP,29691,500002,82157,0.05938176247295011,2.767067461520326,0.164313342746629,45-60,F,fsmith,kellyheather@example.net,Julie Gray,F,33
3872,GRZ,2024-08-03,2025-11-18,472,Saturday,901263,USD,29865,500002,34007,0.05972976108095568,1.1386907751548636,0.06801372794508823,20-40,B,fsmith,kellyheather@example.net,Julie Gray,F,33
3873,GRZ,2024-10-04,2026-06-09,613,Friday,679983,EUR,45324,500000,270325,0.090648,5.964279410466861,0.54065,45-65,M,david31,martinezjennifer@example.org,Christopher Zhang,M,51
3874,GRZ,2025-06-13,2027-05-20,706,Friday,692512,GBP,25180,499994,598689,0.05036060432725193,23.7763701350278,1.1973923687084245,40-50,B,david31,martinezjennifer@example.org,Christopher Zhang,M,51
3875,AKX,2024-09-11,2025-09-17,371,Wednesday,88639,GBP,76303,500000,16018,0.152606,0.20992621522089563,0.032036,45-55,M,david31,martinezjennifer@example.org,Christopher Zhang,M,51
3876,BYU,2024-06-04,2024-12-29,208,Tuesday,993113,GBP,37146,500002,20518,0.07429170283318867,0.5523609540731169,0.04103583585665657,35-60,F,david31,martinezjennifer@example.org,Christopher Zhang,M,51
3877,KTR,2025-08-12,2026-10-28,442,Tuesday,306263,GBP,28495,500003,199795,0.056989658062051626,7.0115809791191435,0.39958760247438513,45-70,F,david31,martinezjennifer@example.org,Christopher Zhang,M,51
3878,KTR,2024-04-18,2024-08-12,116,Thursday,369272,EUR,40008,500002,139784,0.08001567993728025,3.4939012197560486,0.27956688173247307,45-55,M,david31,martinezjennifer@example.org,Christopher Zhang,M,51
3879,BYU,2024-07-10,2025-07-20,375,Wednesday,53038,EUR,74928,499997,44814,0.14985689914139486,0.5980941704035875,0.08962853777122663,45-55,B,david31,martinezjennifer@example.org,Christopher Zhang,M,51
3880,BYU,2025-03-25,2026-05-09,410,Tuesday,965029,EUR,55958,500000,835814,0.111916,14.93645233925444,1.671628,20-45,M,joannabauer,tevans@example.net,Christopher Gonzales,M,89
3881,GRZ,2024-06-28,2024-10-12,106,Friday,249560,USD,39972,499999,177390,0.07994415988831978,4.437856499549685,0.3547807095614191,35-55,B,joannabauer,tevans@example.net,Christopher Gonzales,M,89
3882,KTR,2024-04-14,2025-09-25,529,Sunday,551063,GBP,61950,499999,166516,0.1239002478004956,2.687909604519774,0.3330326660653321,40-50,F,joannabauer,tevans@example.net,Christopher Gonzales,M,89
3883,GRZ,2024-03-04,2025-05-19,441,Monday,749332,USD,72455,500000,532444,0.14491,7.348616382582293,1.064888,35-50,F,joannabauer,tevans@example.net,Christopher Gonzales,M,89
3884,GRZ,2023-12-16,2024-07-20,217,Saturday,735815,USD,27181,500002,51159,0.05436178255286979,1.8821603325852618,0.10231759072963709,35-40,F,joannabauer,tevans@example.net,Christopher Gonzales,M,89
3885,GRZ,2023-12-22,2024-03-31,100,Friday,691697,EUR,35195,500002,153211,0.07038971844112624,4.353203580053985,0.30642077431690273,40-65,F,joannabauer,tevans@example.net,Christopher Gonzales,M,89
3886,AKX,2024-01-08,2024-05-19,132,Monday,98718,GBP,22216,499997,7979,0.04443226659359956,0.3591555635577962,0.015958095748574493,35-45,F,santiagoaaron,caldwelldana@example.org,Joshua Sims,M,26
3887,KTR,2025-04-27,2025-05-25,28,Sunday,723702,GBP,21922,500002,95133,0.0438438246247015,4.339613173980476,0.19026523893904423,30-50,F,santiagoaaron,caldwelldana@example.org,Joshua Sims,M,26
3888,GRZ,2025-03-01,2025-07-05,126,Saturday,822135,GBP,75585,499998,119309,0.15117060468241872,1.578474565059205,0.2386189544758179,40-60,B,santiagoaaron,caldwelldana@example.org,Joshua Sims,M,26
